time,S_I,S_S,X_I,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,S_N2,X_INORG
0.036787,0.000000,-61.386719,0.000000,-3064.372070,1476.549805,46.083176,133.516861,0.000000,240.665054,-354.099487,2.697372,-73.338318,-0.042483,45.117966,0.000000
0.037037,0.000000,-61.507324,0.000000,-3053.669922,1469.374512,45.829128,133.535110,0.000000,239.687439,-352.258179,2.653381,-73.446396,-0.042282,45.044163,0.000000
0.037287,0.000000,-61.630371,0.000000,-3042.919678,1462.168335,45.569046,133.553436,0.000000,238.685455,-350.390869,2.608383,-73.551224,-0.042077,44.969612,0.000000
0.037538,0.000000,-61.746582,0.000000,-3032.120605,1454.924683,45.302681,133.571686,0.000000,237.658096,-348.495880,2.562744,-73.652985,-0.041868,44.894199,0.000000
0.037788,0.000000,-61.856445,0.000000,-3021.272949,1447.645142,45.029785,133.589828,0.000000,236.604340,-346.572540,2.516434,-73.751617,-0.041655,44.817951,0.000000
0.038038,0.000000,-61.958984,0.000000,-3010.376709,1440.328125,44.750107,133.607910,0.000000,235.523148,-344.619507,2.469513,-73.847168,-0.041439,44.740841,0.000000
0.038288,0.000000,-62.052246,0.000000,-2999.433350,1432.974487,44.463451,133.625900,0.000000,234.413651,-342.636047,2.421890,-73.939575,-0.041218,44.662888,0.000000
0.038539,0.000000,-62.138184,0.000000,-2988.442383,1425.583740,44.169548,133.643814,0.000000,233.274765,-340.621063,2.373611,-74.028809,-0.040993,44.584080,0.000000
0.038789,0.000000,-62.212402,0.000000,-2977.396484,1418.149414,43.868141,133.661484,0.000000,232.105621,-338.573547,2.325485,-74.115112,-0.040763,44.504330,0.000000
0.039039,0.000000,-62.280273,0.000000,-2966.308105,1410.682251,43.558914,133.679169,0.000000,230.904556,-336.492065,2.276306,-74.198074,-0.040528,44.423779,0.000000
0.039289,0.000000,-62.336426,0.000000,-2955.172363,1403.176514,43.241608,133.696777,0.000000,229.670670,-334.375488,2.226547,-74.277863,-0.040289,44.342369,0.000000
0.039540,0.000000,-62.381836,0.000000,-2943.989258,1395.631714,42.915924,133.714279,0.000000,228.402695,-332.222534,2.176254,-74.354462,-0.040045,44.260063,0.000000
0.039790,0.000000,-62.414062,0.000000,-2932.759033,1388.047241,42.581551,133.731720,0.000000,227.099350,-330.031738,2.125366,-74.427811,-0.039795,44.176888,0.000000
0.040040,0.000000,-62.434082,0.000000,-2921.482422,1380.423950,42.238152,133.749084,0.000000,225.759262,-327.801971,2.073929,-74.497955,-0.039540,44.092823,0.000000
0.040290,0.000000,-62.452637,0.000000,-2910.156738,1372.767456,41.885422,133.766205,0.000000,224.380936,-325.532898,2.022339,-74.564468,-0.039280,44.007931,0.000000
0.040541,0.000000,-62.450195,0.000000,-2898.786621,1365.067261,41.522964,133.783310,0.000000,222.963043,-323.221008,1.969986,-74.627899,-0.039013,43.922104,0.000000
0.040791,0.000000,-62.432129,0.000000,-2887.370850,1357.326660,41.150459,133.800323,0.000000,221.504150,-320.865662,1.917206,-74.688095,-0.038741,43.835369,0.000000
0.041041,0.000000,-62.399902,0.000000,-2875.908691,1349.546021,40.767502,133.817245,0.000000,220.002563,-318.465393,1.863983,-74.744934,-0.038462,43.747726,0.000000
0.041291,0.000000,-62.349609,0.000000,-2864.400146,1341.722534,40.373703,133.834045,0.000000,218.456696,-316.018036,1.810226,-74.798340,-0.038177,43.659157,0.000000
0.041542,0.000000,-62.280762,0.000000,-2852.846680,1333.856934,39.968639,133.850723,0.000000,216.864761,-313.522095,1.756134,-74.848495,-0.037885,43.569637,0.000000
0.041792,0.000000,-62.199707,0.000000,-2841.250488,1325.954468,39.551888,133.867447,0.000000,215.224792,-310.975708,1.700974,-74.894897,-0.037586,43.479263,0.000000
0.042042,0.000000,-62.095703,0.000000,-2829.608154,1318.006714,39.123024,133.883972,0.000000,213.535385,-308.377136,1.645813,-74.938156,-0.037279,43.387901,0.000000
0.042292,0.000000,-61.970215,0.000000,-2817.921387,1310.015137,38.681602,133.900391,0.000000,211.794540,-305.724243,1.590118,-74.977905,-0.036966,43.295570,0.000000
0.042543,0.000000,-61.821777,0.000000,-2806.190430,1301.979370,38.227127,133.916718,0.000000,210.000198,-303.014984,1.533981,-75.014236,-0.036644,43.202267,0.000000
0.042793,0.000000,-61.648438,0.000000,-2794.416016,1293.897705,37.759117,133.932938,0.000000,208.150406,-300.247131,1.477295,-75.046982,-0.036314,43.107960,0.000000
0.043043,0.000000,-61.448242,0.000000,-2782.599609,1285.770386,37.277073,133.949051,0.000000,206.243042,-297.418640,1.420227,-75.076355,-0.035976,43.012650,0.000000
0.043293,0.000000,-61.220215,0.000000,-2770.738770,1277.595947,36.780487,133.965073,0.000000,204.276047,-294.527100,1.362564,-75.102097,-0.035629,42.916317,0.000000
0.043544,0.000000,-60.967285,0.000000,-2758.834229,1269.375366,36.268814,133.981003,0.000000,202.247192,-291.571198,1.305374,-75.124588,-0.035273,42.818943,0.000000
0.043794,0.000000,-60.678711,0.000000,-2746.889160,1261.104248,35.741493,133.996826,0.000000,200.154099,-288.546936,1.247192,-75.143387,-0.034907,42.720505,0.000000
0.044044,0.000000,-60.355469,0.000000,-2734.901367,1252.782227,35.197990,134.012512,0.000000,197.994568,-285.452576,1.188614,-75.158615,-0.034532,42.620960,0.000000
0.044294,0.000000,-59.995117,0.000000,-2722.872559,1244.407837,34.637714,134.028061,0.000000,195.766174,-282.285522,1.129700,-75.170258,-0.034147,42.520298,0.000000
0.044545,0.000000,-59.595703,0.000000,-2710.802002,1235.980103,34.060108,134.043533,0.000000,193.466614,-279.043243,1.070297,-75.178207,-0.033751,42.418488,0.000000
0.044795,0.000000,-59.150879,0.000000,-2698.691650,1227.495972,33.464569,134.058823,0.000000,191.093384,-275.723022,1.010651,-75.182632,-0.033344,42.315483,0.000000
0.045045,0.000000,-58.663574,0.000000,-2686.541992,1218.956543,32.850586,134.074280,0.000000,188.644653,-272.322571,0.950470,-75.183792,-0.032926,42.211369,0.000000
0.045295,0.000000,-58.123047,0.000000,-2674.352539,1210.355713,32.217438,134.089462,0.000000,186.117065,-268.838654,0.890106,-75.181107,-0.032497,42.105934,0.000000
0.045546,0.000000,-57.527832,0.000000,-2662.123047,1201.692383,31.564596,134.104492,0.000000,183.508621,-265.268768,0.829269,-75.174713,-0.032056,41.999210,0.000000
0.045796,0.000000,-56.875488,0.000000,-2649.853760,1192.964722,30.891479,134.119370,0.000000,180.816986,-261.610413,0.768127,-75.164627,-0.031602,41.891136,0.000000
0.046046,0.000000,-56.157227,0.000000,-2637.546875,1184.168945,30.197512,134.134064,0.000000,178.039780,-257.860809,0.706711,-75.150925,-0.031136,41.781673,0.000000
0.046296,0.000000,-55.376465,0.000000,-2625.202148,1175.303711,29.481997,134.149078,0.000000,175.173767,-254.016342,0.644760,-75.133575,-0.030656,41.670883,0.000000
0.046547,0.000000,-54.517090,0.000000,-2612.820312,1166.362793,28.744598,134.163696,0.000000,172.218185,-250.075882,0.582687,-75.112579,-0.030164,41.558525,0.000000
0.046797,0.000000,-53.576172,0.000000,-2600.401367,1157.343384,27.984735,134.178192,0.000000,169.170441,-246.036392,0.520279,-75.087860,-0.029658,41.444618,0.000000
0.047047,0.000000,-52.546387,0.000000,-2587.945801,1148.240479,27.201941,134.192551,0.000000,166.028656,-241.895477,0.457642,-75.059479,-0.029137,41.329060,0.000000
0.047297,0.000000,-51.420410,0.000000,-2575.453125,1139.049072,26.395798,134.206757,0.000000,162.791214,-237.651031,0.394806,-75.027451,-0.028603,41.211781,0.000000
0.047548,0.000000,-50.197754,0.000000,-2562.927490,1129.770142,25.565878,134.221024,0.000000,159.456223,-233.300980,0.331131,-74.991333,-0.028054,41.092819,0.000000
0.047798,0.000000,-48.856934,0.000000,-2550.366699,1120.389404,24.711985,134.235092,0.000000,156.023148,-228.843719,0.267548,-74.951721,-0.027490,40.971920,0.000000
0.048048,0.000000,-47.394531,0.000000,-2537.771973,1110.904785,23.833860,134.249115,0.000000,152.490860,-224.277710,0.203629,-74.908295,-0.026912,40.849064,0.000000
0.048298,0.000000,-45.798584,0.000000,-2525.144531,1101.309326,22.931423,134.263062,0.000000,148.859146,-219.602203,0.139450,-74.861038,-0.026319,40.724148,0.000000
0.048549,0.000000,-44.052490,0.000000,-2512.478516,1091.589722,22.004705,134.276459,0.000000,145.128860,-214.816132,0.075150,-74.810440,-0.025710,40.596874,0.000000
0.048799,0.000000,-42.148682,0.000000,-2499.783691,1081.744507,21.053766,134.289993,0.000000,141.299515,-209.919601,0.010544,-74.755859,-0.025087,40.467350,0.000000
0.049049,0.000000,-40.071533,0.000000,-2487.057617,1071.762939,20.078928,134.303391,0.000000,137.372940,-204.913162,-0.054214,-74.697525,-0.024449,40.335342,0.000000
0.049299,0.000000,-37.807129,0.000000,-2474.299316,1061.635010,19.080627,134.316681,0.000000,133.351074,-199.797745,-0.119186,-74.635422,-0.023796,40.200710,0.000000
0.049550,0.000000,-35.339600,0.000000,-2461.509766,1051.349854,18.059521,134.329926,0.000000,129.236710,-194.574890,-0.184723,-74.569397,-0.023129,40.063305,0.000000
0.049800,0.000000,-32.647705,0.000000,-2448.690918,1040.895508,17.016396,134.342987,0.000000,125.033478,-189.247437,-0.250259,-74.499725,-0.022449,39.922913,0.000000
0.050050,0.000000,-29.712158,0.000000,-2435.843262,1030.258911,15.952335,134.356033,0.000000,120.746040,-183.818649,-0.316040,-74.426239,-0.021755,39.779369,0.000000
0.050300,0.000000,-26.521240,0.000000,-2422.964355,1019.430298,14.868591,134.369110,0.000000,116.379715,-178.292969,-0.382202,-74.348907,-0.021048,39.632526,0.000000
0.050551,0.000000,-23.018066,0.000000,-2410.060303,1008.379517,13.766693,134.381226,0.000000,111.941452,-172.674805,-0.447830,-74.268005,-0.020330,39.481743,0.000000
0.050801,0.000000,-19.216309,0.000000,-2397.127930,997.108032,12.648470,134.393738,0.000000,107.438690,-166.971420,-0.513962,-74.183289,-0.019601,39.327297,0.000000
0.051051,0.000000,-15.077637,0.000000,-2384.168945,985.594116,11.515959,134.406082,0.000000,102.880318,-161.189926,-0.580276,-74.094711,-0.018862,39.168770,0.000000
0.051301,0.000000,-10.577393,0.000000,-2371.183350,973.820557,10.371597,134.418259,0.000000,98.276733,-155.339066,-0.646957,-74.002228,-0.018115,39.005901,0.000000
0.051552,0.000000,-5.681641,0.000000,-2358.173828,961.766357,9.217897,134.430313,0.000000,93.638672,-149.427872,-0.713531,-73.906097,-0.017362,38.838371,0.000000
0.051802,0.000000,-0.364258,0.000000,-2345.140625,949.414917,8.057812,134.442215,0.000000,88.978706,-143.467575,-0.780121,-73.806137,-0.016603,38.665928,0.000000
0.052052,0.000000,5.399170,0.000000,-2332.078857,936.746094,6.894463,134.453934,0.000000,84.310341,-137.469284,-0.847183,-73.702469,-0.015841,38.488281,0.000000
0.052302,0.000000,11.641846,0.000000,-2318.997070,923.743286,5.731291,134.465515,0.000000,79.647881,-131.446655,-0.914108,-73.595062,-0.015078,38.305183,0.000000
0.052553,0.000000,18.386963,0.000000,-2305.893555,910.390137,4.571918,134.476974,0.000000,75.006752,-125.413559,-0.981201,-73.483765,-0.014316,38.116409,0.000000
0.052803,0.000000,25.671875,0.000000,-2292.767578,896.661499,3.420092,134.488129,0.000000,70.402962,-119.383789,-1.048187,-73.368820,-0.013556,37.921539,0.000000
0.053053,0.000000,33.507812,0.000000,-2279.622314,882.551392,2.279793,134.499130,0.000000,65.853134,-113.373734,-1.115189,-73.250183,-0.012802,37.720535,0.000000
0.053303,0.000000,41.904053,0.000000,-2266.454102,868.050781,1.155033,134.510056,0.000000,61.374199,-107.399704,-1.182465,-73.127625,-0.012055,37.513271,0.000000
0.053554,0.000000,50.882568,0.000000,-2253.269043,853.149902,0.049860,134.520737,0.000000,56.983067,-101.478012,-1.249619,-73.001465,-0.011319,37.299587,0.000000
0.053804,0.000000,60.437012,0.000000,-2240.066895,837.852905,-1.031677,134.531189,0.000000,52.696575,-95.626282,-1.316696,-72.871674,-0.010594,37.079563,0.000000
0.054054,0.000000,70.561035,0.000000,-2226.842773,822.160278,-2.085665,134.541504,0.000000,48.531109,-89.861328,-1.384003,-72.737900,-0.009885,36.853226,0.000000
0.054304,0.000000,81.222168,0.000000,-2213.602539,806.098511,-3.108343,134.551468,0.000000,44.501911,-84.201538,-1.450943,-72.600586,-0.009193,36.620930,0.000000
0.054555,0.000000,92.385254,0.000000,-2200.350586,789.692139,-4.096169,134.561523,0.000000,40.623104,-78.663330,-1.518295,-72.459579,-0.008520,36.383152,0.000000
0.054805,0.000000,103.986572,0.000000,-2187.083496,772.983521,-5.045910,134.571243,0.000000,36.907852,-73.265045,-1.585556,-72.314606,-0.007869,36.140450,0.000000
0.055055,0.000000,115.933594,0.000000,-2173.799316,756.032959,-5.954714,134.580673,0.000000,33.366989,-68.023376,-1.652374,-72.166565,-0.007242,35.893757,0.000000
0.055305,0.000000,128.135498,0.000000,-2160.501953,738.904297,-6.820148,134.589859,0.000000,30.009691,-62.954575,-1.719315,-72.014465,-0.006640,35.644047,0.000000
0.055556,0.000000,140.449219,0.000000,-2147.195312,721.694824,-7.640245,134.598969,0.000000,26.842791,-58.075027,-1.786209,-71.858963,-0.006066,35.392784,0.000000
0.055806,0.000000,152.732666,0.000000,-2133.877930,704.499756,-8.413574,134.607803,0.000000,23.870745,-53.399216,-1.853210,-71.699600,-0.005519,35.141396,0.000000
0.056056,0.000000,164.817383,0.000000,-2120.546387,687.428955,-9.139211,134.616394,0.000000,21.095680,-48.940643,-1.919601,-71.536880,-0.005003,34.891544,0.000000
0.056306,0.000000,176.509033,0.000000,-2107.205566,670.617065,-9.816843,134.624725,0.000000,18.516918,-44.711792,-1.986664,-71.370026,-0.004516,34.645248,0.000000
0.056557,0.000000,187.625488,0.000000,-2093.859375,654.186768,-10.446633,134.633026,0.000000,16.132185,-40.723114,-2.052536,-71.200516,-0.004061,34.404346,0.000000
0.056807,0.000000,197.967285,0.000000,-2080.504150,638.271240,-11.029360,134.640991,0.000000,13.936049,-36.982361,-2.118805,-71.026978,-0.003637,34.170834,0.000000
0.057057,0.000000,207.348877,0.000000,-2067.139160,622.993408,-11.566212,134.648773,0.000000,11.921649,-33.494965,-2.184875,-70.850052,-0.003244,33.946571,0.000000
0.057307,0.000000,215.605713,0.000000,-2053.774902,608.470093,-12.058889,134.656418,0.000000,10.080238,-30.264099,-2.250916,-70.669281,-0.002882,33.733315,0.000000
0.057558,0.000000,222.594971,0.000000,-2040.402954,594.792114,-12.509399,134.663834,0.000000,8.402095,-27.288635,-2.316772,-70.485245,-0.002549,33.532417,0.000000
0.057808,0.000000,228.213623,0.000000,-2027.027710,582.031250,-12.920103,134.670990,0.000000,6.876322,-24.565140,-2.382248,-70.297729,-0.002246,33.344978,0.000000
0.058058,0.000000,232.376953,0.000000,-2013.649170,570.243164,-13.293534,134.678192,0.000000,5.491398,-22.086929,-2.447968,-70.106705,-0.001970,33.171848,0.000000
0.058308,0.000000,235.063477,0.000000,-2000.268677,559.444336,-13.632400,134.685165,0.000000,4.235919,-19.844559,-2.513306,-69.912262,-0.001720,33.013283,0.000000
0.058559,0.000000,236.278564,0.000000,-1986.887451,549.631348,-13.939474,134.692108,0.000000,3.098360,-17.825638,-2.578491,-69.714493,-0.001495,32.869259,0.000000
0.058809,0.000000,236.062012,0.000000,-1973.507324,540.779175,-14.217465,134.698730,0.000000,2.067704,-16.016617,-2.643555,-69.513138,-0.001292,32.739368,0.000000
0.059059,0.000000,234.485840,0.000000,-1960.128784,532.838989,-14.469127,134.705460,0.000000,1.133428,-14.401443,-2.708527,-69.308578,-0.001110,32.622982,0.000000
0.059309,0.000000,231.640137,0.000000,-1946.749268,525.750122,-14.696865,134.711838,0.000000,0.285962,-12.964859,-2.772858,-69.100647,-0.000946,32.519100,0.000000
0.059560,0.000000,227.641602,0.000000,-1933.376709,519.437622,-14.903225,134.718323,0.000000,-0.483819,-11.689255,-2.837540,-68.889175,-0.000800,32.426716,0.000000
0.059810,0.000000,222.607422,0.000000,-1920.004150,513.819580,-15.090397,134.724762,0.000000,-1.183898,-10.558243,-2.902008,-68.674652,-0.000670,32.344601,0.000000
0.060060,0.000000,216.664795,0.000000,-1906.641724,508.817505,-15.260366,134.731033,0.000000,-1.821474,-9.557312,-2.966003,-68.456558,-0.000553,32.271557,0.000000
0.060310,0.000000,209.936279,0.000000,-1893.282593,504.344849,-15.415025,134.737228,0.000000,-2.403035,-8.670334,-3.029678,-68.235458,-0.000448,32.206314,0.000000
0.060561,0.000000,202.543457,0.000000,-1879.930786,500.322632,-15.555984,134.743317,0.000000,-2.934275,-7.883759,-3.093185,-68.011032,-0.000354,32.147713,0.000000
0.060811,0.000000,194.591553,0.000000,-1866.586182,496.679321,-15.684727,134.749496,0.000000,-3.420089,-7.185043,-3.156677,-67.783417,-0.000269,32.094723,0.000000
0.061061,0.000000,186.186523,0.000000,-1853.251831,493.346436,-15.802536,134.755676,0.000000,-3.865000,-6.563019,-3.219757,-67.552658,-0.000193,32.046322,0.000000
0.061311,0.000000,177.422119,0.000000,-1839.925659,490.260132,-15.910534,134.761765,0.000000,-4.272737,-6.007233,-3.282684,-67.318665,-0.000124,32.001534,0.000000
0.061562,0.000000,168.368408,0.000000,-1826.611816,487.376709,-16.009712,134.767746,0.000000,-4.646603,-5.509903,-3.345200,-67.081635,-0.000062,31.959715,0.000000
0.061812,0.000000,159.104248,0.000000,-1813.309326,484.641968,-16.100941,134.773727,0.000000,-4.989606,-5.062469,-3.407455,-66.841492,-0.000005,31.920076,0.000000
0.062062,0.000000,149.689697,0.000000,-1800.021362,482.017212,-16.184973,134.779694,0.000000,-5.304294,-4.658234,-3.469574,-66.598297,0.000046,31.882051,0.000000
0.062312,0.000000,140.172119,0.000000,-1786.744507,479.469849,-16.262491,134.785599,0.000000,-5.592859,-4.292145,-3.530991,-66.352127,0.000093,31.845152,0.000000
0.062563,0.000000,130.594971,0.000000,-1773.481812,476.971313,-16.334057,134.791504,0.000000,-5.857339,-3.958603,-3.592529,-66.102783,0.000136,31.808960,0.000000
0.062813,0.000000,121.002686,0.000000,-1760.238159,474.496582,-16.400139,134.797302,0.000000,-6.099421,-3.653824,-3.653137,-65.850800,0.000175,31.773071,0.000000
0.063063,0.000000,111.422852,0.000000,-1747.007446,472.023804,-16.461231,134.802765,0.000000,-6.320606,-3.373611,-3.713287,-65.596176,0.000210,31.737143,0.000000
0.063313,0.000000,101.866211,0.000000,-1733.798950,469.546753,-16.517681,134.808945,0.000000,-6.522526,-3.116211,-3.773712,-65.337860,0.000243,31.701271,0.000000
0.063564,0.000000,92.368896,0.000000,-1720.606445,467.042358,-16.569847,134.814758,0.000000,-6.706091,-2.877838,-3.833069,-65.077438,0.000273,31.664911,0.000000
0.063814,0.000000,82.951904,0.000000,-1707.434204,464.498413,-16.618044,134.820465,0.000000,-6.872584,-2.655945,-3.892929,-64.813416,0.000301,31.627928,0.000000
0.064064,0.000000,73.620850,0.000000,-1694.282959,461.911133,-16.662531,134.826141,0.000000,-7.022860,-2.449585,-3.951645,-64.547134,0.000327,31.590281,0.000000
0.064314,0.000000,64.391357,0.000000,-1681.152832,459.269775,-16.703539,134.831787,0.000000,-7.157879,-2.256470,-4.009995,-64.278091,0.000350,31.551825,0.000000
0.064565,0.000000,55.279297,0.000000,-1668.045776,456.566284,-16.741308,134.837311,0.000000,-7.278308,-2.074951,-4.067947,-64.006378,0.000372,31.512411,0.000000
0.064815,0.000000,46.271484,0.000000,-1654.961182,453.806641,-16.775946,134.843063,0.000000,-7.385192,-1.904892,-4.125412,-63.731903,0.000391,31.472185,0.000000
0.065065,0.000000,37.395020,0.000000,-1641.901123,450.976074,-16.807690,134.848663,0.000000,-7.478881,-1.744110,-4.182632,-63.454636,0.000410,31.430874,0.000000
0.065315,0.000000,28.657715,0.000000,-1628.868042,448.070923,-16.836735,134.854111,0.000000,-7.559978,-1.591797,-4.238632,-63.175415,0.000426,31.388432,0.000000
0.065566,0.000000,20.050781,0.000000,-1615.858154,445.094360,-16.863155,134.859558,0.000000,-7.629098,-1.447372,-4.294632,-62.893265,0.000442,31.344913,0.000000
0.065816,0.000000,11.593994,0.000000,-1602.880371,442.038452,-16.887075,134.865067,0.000000,-7.686792,-1.309723,-4.349884,-62.608734,0.000456,31.300220,0.000000
0.066066,0.000000,3.278320,0.000000,-1589.928833,438.905518,-16.908619,134.870453,0.000000,-7.733405,-1.178574,-4.404495,-62.321869,0.000468,31.254362,0.000000
0.066316,0.000000,-4.888184,0.000000,-1577.007324,435.693481,-16.927925,134.875870,0.000000,-7.769383,-1.053085,-4.458801,-62.032425,0.000480,31.207319,0.000000
0.066567,0.000000,-12.902344,0.000000,-1564.115723,432.399170,-16.945047,134.881210,0.000000,-7.795075,-0.932785,-4.512405,-61.740707,0.000490,31.159040,0.000000
0.066817,0.000000,-20.763184,0.000000,-1551.253906,429.022827,-16.960102,134.886475,0.000000,-7.810804,-0.817139,-4.565491,-61.446671,0.000500,31.109524,0.000000
0.067067,0.000000,-28.469238,0.000000,-1538.427490,425.566162,-16.973095,134.891769,0.000000,-7.817059,-0.706116,-4.617691,-61.150482,0.000508,31.058828,0.000000
0.067317,0.000000,-36.016602,0.000000,-1525.632812,422.024902,-16.984180,134.896912,0.000000,-7.813899,-0.598785,-4.669418,-60.852051,0.000515,31.006840,0.000000
0.067568,0.000000,-43.404541,0.000000,-1512.870605,418.399048,-16.993387,134.901993,0.000000,-7.801671,-0.494965,-4.720535,-60.551422,0.000522,30.953587,0.000000
0.067818,0.000000,-50.631104,0.000000,-1500.145874,414.689697,-17.000782,134.907257,0.000000,-7.780670,-0.394531,-4.770966,-60.248627,0.000528,30.899105,0.000000
0.068068,0.000000,-57.693848,0.000000,-1487.456421,410.894653,-17.006416,134.912323,0.000000,-7.751028,-0.296875,-4.820740,-59.943802,0.000532,30.843332,0.000000
0.068318,0.000000,-64.593506,0.000000,-1474.803711,407.015625,-17.010342,134.917328,0.000000,-7.713004,-0.201935,-4.869873,-59.636978,0.000537,30.786291,0.000000
0.068569,0.000000,-71.330566,0.000000,-1462.188599,403.052612,-17.012592,134.922333,0.000000,-7.666752,-0.109650,-4.918213,-59.328186,0.000540,30.728001,0.000000
0.068819,0.000000,-77.898926,0.000000,-1449.612549,399.003174,-17.013224,134.927261,0.000000,-7.612461,-0.019379,-4.965866,-59.017487,0.000542,30.668421,0.000000
0.069069,0.000000,-84.302002,0.000000,-1437.076050,394.869873,-17.012266,134.932129,0.000000,-7.550290,0.068787,-5.012863,-58.704880,0.000544,30.607574,0.000000
0.069319,0.000000,-90.536621,0.000000,-1424.580200,390.650757,-17.009758,134.936981,0.000000,-7.480382,0.155121,-5.059128,-58.390411,0.000545,30.545460,0.000000
0.069570,0.000000,-96.603760,0.000000,-1412.125854,386.348022,-17.005730,134.941757,0.000000,-7.402881,0.239670,-5.104584,-58.074249,0.000546,30.482086,0.000000
0.069820,0.000000,-102.493652,0.000000,-1399.713989,381.955078,-17.000202,134.946442,0.000000,-7.317792,0.323303,-5.149323,-57.756439,0.000546,30.417360,0.000000
0.070070,0.000000,-108.217529,0.000000,-1387.345093,377.479980,-16.993208,134.951096,0.000000,-7.225367,0.405151,-5.193237,-57.436874,0.000545,30.351410,0.000000
0.070320,0.000000,-113.769043,0.000000,-1375.020752,372.919556,-16.984772,134.955658,0.000000,-7.125662,0.485748,-5.236267,-57.115723,0.000544,30.284182,0.000000
0.070571,0.000000,-119.145996,0.000000,-1362.741577,368.273071,-16.974901,134.960114,0.000000,-7.018740,0.565186,-5.278366,-56.792984,0.000542,30.215651,0.000000
0.070821,0.000000,-124.361572,0.000000,-1350.504883,363.546143,-16.963659,134.964752,0.000000,-6.904767,0.644089,-5.320587,-56.468674,0.000539,30.145967,0.000000
0.071071,0.000000,-129.397217,0.000000,-1338.316406,358.731812,-16.951015,134.969177,0.000000,-6.783722,0.721832,-5.361450,-56.142929,0.000536,30.074949,0.000000
0.071321,0.000000,-134.261475,0.000000,-1326.175415,353.834595,-16.936998,134.973602,0.000000,-6.655737,0.798645,-5.401413,-55.815796,0.000532,30.002695,0.000000
0.071572,0.000000,-138.953125,0.000000,-1314.081543,348.853149,-16.921612,134.978027,0.000000,-6.520876,0.874725,-5.440552,-55.487305,0.000528,29.929207,0.000000
0.071822,0.000000,-143.460449,0.000000,-1302.040771,343.785645,-16.904942,134.982117,0.000000,-6.379107,0.950653,-5.479218,-55.157364,0.000524,29.854376,0.000000
0.072072,0.000000,-147.799072,0.000000,-1290.047363,338.636230,-16.886909,134.986298,0.000000,-6.230603,1.025772,-5.516800,-54.826340,0.000518,29.778351,0.000000
0.072322,0.000000,-151.963867,0.000000,-1278.103760,333.404785,-16.867559,134.990295,0.000000,-6.075350,1.100403,-5.553650,-54.494110,0.000513,29.701080,0.000000
0.072573,0.000000,-155.949707,0.000000,-1266.213257,328.087891,-16.846909,134.994461,0.000000,-5.913436,1.174347,-5.589386,-54.160507,0.000506,29.622578,0.000000
0.072823,0.000000,-159.762695,0.000000,-1254.373413,322.689941,-16.824963,134.998505,0.000000,-5.744898,1.248108,-5.624405,-53.825958,0.000500,29.542849,0.000000
0.073073,0.000000,-163.402100,0.000000,-1242.585938,317.210815,-16.801712,135.002533,0.000000,-5.569772,1.321335,-5.658447,-53.490372,0.000492,29.461918,0.000000
0.073323,0.000000,-166.860107,0.000000,-1230.854736,311.649292,-16.777208,135.006226,0.000000,-5.388040,1.394623,-5.691971,-53.153687,0.000484,29.379711,0.000000
0.073574,0.000000,-170.144775,0.000000,-1219.176514,306.007080,-16.751423,135.009995,0.000000,-5.199838,1.467438,-5.724411,-52.816116,0.000476,29.296322,0.000000
0.073824,0.000000,-173.254639,0.000000,-1207.556030,300.286499,-16.724354,135.013657,0.000000,-5.005181,1.539917,-5.756104,-52.477570,0.000468,29.211769,0.000000
0.074074,0.000000,-176.191650,0.000000,-1195.983643,294.482666,-16.696062,135.017380,0.000000,-4.804050,1.612427,-5.786728,-52.138321,0.000458,29.125978,0.000000
0.074324,0.000000,-178.951904,0.000000,-1184.471680,288.601074,-16.666506,135.020966,0.000000,-4.596546,1.684769,-5.816666,-51.798218,0.000449,29.039019,0.000000
0.074575,0.000000,-181.542236,0.000000,-1173.015503,282.643188,-16.635695,135.024506,0.000000,-4.382685,1.756897,-5.845810,-51.457443,0.000439,28.950926,0.000000
0.074825,0.000000,-183.950928,0.000000,-1161.620972,276.606201,-16.603659,135.027847,0.000000,-4.162512,1.828339,-5.873489,-51.115845,0.000428,28.861635,0.000000
0.075075,0.000000,-186.189697,0.000000,-1150.282349,270.492920,-16.570398,135.031158,0.000000,-3.936053,1.899902,-5.900528,-50.773743,0.000417,28.771212,0.000000
0.075325,0.000000,-188.254883,0.000000,-1139.003296,264.303467,-16.535933,135.034393,0.000000,-3.703300,1.971115,-5.926437,-50.431091,0.000405,28.679646,0.000000
0.075576,0.000000,-190.156006,0.000000,-1127.782471,258.042847,-16.500187,135.037659,0.000000,-3.464534,2.042435,-5.952255,-50.087601,0.000393,28.587036,0.000000
0.075826,0.000000,-191.883057,0.000000,-1116.622681,251.707397,-16.463272,135.040771,0.000000,-3.219556,2.113510,-5.976898,-49.743805,0.000381,28.493303,0.000000
0.076076,0.000000,-193.441406,0.000000,-1105.522949,245.299072,-16.425175,135.043930,0.000000,-2.968491,2.184769,-6.001099,-49.399475,0.000368,28.398506,0.000000
0.076326,0.000000,-194.833496,0.000000,-1094.486206,238.822876,-16.385834,135.046753,0.000000,-2.711390,2.254196,-6.022797,-49.055038,0.000355,28.302637,0.000000
